Tabla;Codigo;Nombre;Descripcion;Habilitado;Aplicacion;IsStandardGEL;IsStandardMSPS;Extra_I:Marca;Extra_II:Referencias;Extra_III:RegistroSanitario;Extra_IV:EstadoRegistro;Extra_V:Titular;Extra_VI:Fabricante;Extra_VII:Importador;Extra_VIII:NivelRiesgo;Extra_IX:PresentacionComercial;Extra_X:UnidadUso;ValorRegistro;UsuarioResponsable;Fecha_Actualizacion;IsPublicPrivate
DispositivosMedicosLibertadVigilada;20242043-48;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-4.0/35419148;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-49;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.25/40 419149;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-5;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.5/9419105;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-50;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.5/40419150;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-51;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.75/40 419151;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-52;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.0/40419152;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-53;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.5/40419153;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-54;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-4.0/40419154;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-55;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.25/9419155;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-56;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.5/9419156;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-57;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.75/9419157;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-58;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 3.0/9419158;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-59;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 3.5/9419159;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-6;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-4.0/9419106;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-60;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 4.0/9419160;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-61;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.25/13419161;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-62;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.5/13419162;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-63;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.75/13419163;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-64;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 3.0/13419164;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-65;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 3.5/13419165;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-66;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 4.0/13419166;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-67;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.25/15419167;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-68;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.5/15419168;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-69;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.75/15419169;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-7;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.25/13 419107;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-70;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 3.0/15419170;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-71;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 3.5/15419171;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-72;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 4.0/15419172;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-73;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.25/18419173;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-74;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.5/18419174;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-75;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.75/18419175;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-76;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 3.0/18419176;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-77;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 3.5/18419177;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-78;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 4.0/18419178;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-79;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;SYNSIRO PRO 2.25/22419179;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-8;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.5/13419108;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
