ref,codigo,descripcion,uvr,tipo
16326,764302,RECONSTRUCCIÓN MANDIBULAR (TOTAL O PARCIAL) CON INJERTO ÓSEO AUTOLOGO O HETEROLOGO (32),220.0,quirurgico
16326,764303,RECONSTRUCCIÓN MANDIBULAR ( TOTAL O PARCIAL) CON INJERTO LIBRE ÓSEO AUTOLOGO O HETEROLOGO (32),220.0,quirurgico
16326,764304,"RECONSTRUCCIÓN MANDIBULAR ( TOTAL O PARCIAL) CON INJERTO ÓSEO AUTOLOGO O HETEROLOGO, COLGAJO PEDICULADO (32)",260.0,quirurgico
16326,764305,RECONSTRUCCIÓN MANDIBULAR ( TOTAL O PARCIAL) CON INJERTO ÓSEO VASCULARIZADO AUTOLOGO O HETEROLOGO (32),300.0,quirurgico
16326,764402,RESECCION TOTAL DE MAXILAR CON RECONSTRUCCION SIMULTANEA (32),300.0,quirurgico
16330,768801,ARTRECTOMIA TEMPOROMANDIBULAR,100.0,quirurgico
16331,761201,ARTROCENTESIS DIAGNOSTICA DE ARTICULACION TEMPOROMANDIBULAR,20.0,quirurgico
16334,765201,MENISECTOMIA TEMPOROMANDIBULAR CON INJERTO,110.0,quirurgico
16335,765201,MENISECTOMIA TEMPOROMANDIBULAR CON INJERTO,110.0,quirurgico
16336,765105,"MENISCOPEXIA TEMPOROMANDIBULAR, POR VIA EXTERNA (227)",130.0,quirurgico
16338,765202,MENISECTOMIA TEMPOROMANDIBULAR CON COLGAJO (348),110.0,quirurgico
16339,765301,REEMPLAZO TOTAL ARTICULACION TEMPOROMANDIBULAR CON INJERTO (34),200.0,quirurgico
16340,765301,REEMPLAZO TOTAL ARTICULACION TEMPOROMANDIBULAR CON INJERTO (34),200.0,quirurgico
16340,765302,REEMPLAZO TOTAL DE ARTICULACION TEMPOROMANDIBULAR CON IMPLANTE ALOPLASTICO (34),200.0,quirurgico
16343,763902,CONDILECTOMIA DE LA MANDIBULA,100.0,quirurgico
16350,256100,FRENILLECTOMÍA LINGUAL SOD,40.0,quirurgico
16352,275801,PROFUNDIZACION O DESCENSO DE PISO DE BOCA CON DESINSERCION DE MILOHIODEO Y/O GENIHIODEO,50.0,quirurgico
16353,275900,PROFUNDIZACION DE SURCO VESTIBULAR SOD,50.0,quirurgico
16354,275901,PROFUNDIZACION DE SURCO VESTIBULAR CON INJERTO MUCOSO,60.0,quirurgico
16354,275902,PROFUNDIZACION DE SURCO VESTIBULAR CON INJERTO CUTANEO,60.0,quirurgico
16355,762105,ELIMINACIÓN DE EXOSTOSIS Y/O TUBEROSIDADES FIBROSAS EN MAXILAR SUPERIOR O INFERIOR (90),40.0,quirurgico
16357,236200,IMPLANTE ALOPLÁSTICO METALICO SOD (138),85.0,quirurgico
16360,236100,IMPLANTE ALOPLÁSTICO CERÁMICO SOD (162),80.0,quirurgico
16361,766902,OSTEOTOMIA DESLIZANTE (VISERA),90.0,quirurgico
16362,766902,OSTEOTOMIA DESLIZANTE (VISERA),90.0,quirurgico
16363,768500,INSERCION DE EXPANSOR DE PERIOSTO EN HUESO O ARTICULACION FACIAL SOD,80.0,quirurgico
16380,767301,"REDUCCION CERRADA DE FRACTURA HEMI LEFORT I, CON FIJACION INTERMAXILAR, TUTORES Y HALOS DE TRACCION",100.0,quirurgico
16380,767302,"REDUCCION CERRADA DE FRACTURA LEFORT I, CON FIJACION INTERMAXILAR, TUTORES Y HALOS DE TRACCION",100.0,quirurgico
16380,767303,"REDUCCION CERRADA DE FRACTURA LEFORT II, CON FIJACION INTERMAXILAR, TUTORES Y HALOS DE TRACCION",100.0,quirurgico
16380,767304,"REDUCCION CERRADA DE FRACTURA LEFORT III, CON FIJACION INTERMAXILAR, TUTORES Y HALOS DE TRACCION",100.0,quirurgico
16381,767501,REDUCCION CERRADA FRACTURA DE CONDILO,80.0,quirurgico
16381,767502,REDUCCION CERRADA DE FRACTURA SIMPLE DE CUERPO O RAMA MANDIBULAR,80.0,quirurgico
16381,767503,REDUCCION CERRADA DE FRACTURA MULTIPLE DE CUERPO O RAMA MANDIBULAR,90.0,quirurgico
16382,767802,"REDUCCION CERRADA DE FRACTURAS ALVEOLARES, CON REIMPLANTE DENTAL Y FIJACION",90.0,quirurgico
16384,767801,REDUCCION CERRADA DE FRACTURA ORBITAL,60.0,quirurgico
16385,767801,REDUCCION CERRADA DE FRACTURA ORBITAL,60.0,quirurgico
16390,767401,"REDUCCION ABIERTA DE FRACTURA HEMI LEFORT I, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
16390,767402,"REDUCCION ABIERTA DE FRACTURA LEFORT I, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
16391,767403,"REDUCCION ABIERTA DE FRACTURA LEFORT II, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
16391,767404,"REDUCCION ABIERTA DE FRACTURA LEFORT III, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
16392,767602,"REDUCCION ABIERTA DE FRACTURA SIMPLE DE CUERPO O RAMA MANDIBULAR, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",130.0,quirurgico
16393,767701,"REDUCCION ABIERTA DE FRACTURAS DENTOALVEOLARES, CON FIJACION",100.0,quirurgico
16393,767702,"REDUCCION ABIERTA DE FRACTURAS DENTOALVEOLARES CON REIMPLANTE HASTA TRES DIENTES, CON FIJACION",120.0,quirurgico
16393,767703,"REDUCCION ABIERTA DE FRACTURAS DENTOALVEOLARES CON REIMPLANTE DE MAS DE TRES DIENTES, CON FIJACION",130.0,quirurgico
16394,768701,RETIRO DE MATERIAL DE FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS] DE HUESO FACIAL NCOC,70.0,quirurgico
16394,768702,RETIRO DE CERCLAJE INTER O INTRA MAXILAR (164),70.0,quirurgico
16395,767601,"REDUCCION ABIERTA FRACTURA DE CONDILO, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",160.0,quirurgico
16396,767603,"REDUCCION ABIERTA DE FRACTURA MULTIPLE DE CUERPO O RAMA MANDIBULAR, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",180.0,quirurgico
16400,766970,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE HUESOS FACIALES,70.0,quirurgico
16401,767200,REDUCCION ABIERTA DE FRACTURA DE ARCO CIGOMATICO SOD,65.0,quirurgico
16402,767201,REDUCCION ABIERTA DE FRACTURA DE ARCO CIGOMATICO CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS],80.0,quirurgico
16404,767203,"REDUCCION ABIERTA FRACTURA MALAR, CON REDUCCION PISO DE ORBITA, INJERTO Y/O FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",130.0,quirurgico
16405,767908,"REDUCCION ABIERTA DE FRACTURAS MULTIPLES DE HUESOS FACIALES, CON IMPLANTE O INJERTO DEL PISO ORBITARIO",150.0,quirurgico
16406,767907,"REDUCCION ABIERTA FRACTURA NASO-ORBITO-ETMOIDAL, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",120.0,quirurgico
16407,767903,REDUCCION ABIERTA DE FRACTURA DE DOS O MAS PAREDES ORBITARIAS CON INJERTO,170.0,quirurgico
16408,766901,SUSPENSION ESQUELETICA EN FRACTURAS U OSTEOTOMIAS FACIALES,60.0,quirurgico
16501,243101,ESCISIÓN DE LESIÓN BENIGNA ENCAPSULADA EN ENCÍA HASTA DE TRES CENTÍMETROS,20.0,quirurgico
16502,243102,ESCISIÓN DE LESIÓN BENIGNA ENCAPSULADA EN ENCÍA DE MÁS DE TRES CENTÍMETROS,25.0,quirurgico
16503,243103,ESCISIÓN DE LESIÓN BENIGNA NO ENCAPSULADA EN ENCÍA HASTA DE TRES CENTÍMETROS,25.0,quirurgico
16504,243104,ESCISIÓN DE LESIÓN BENIGNA NO ENCAPSULADA EN ENCÍA DE MÁS DE TRES CENTÍMETROS,30.0,quirurgico
16505,243105,ESCISIÓN DE LESIÓN MALIGNA DE ENCÍA SIN VACIAMIENTO GANGLIONAR NI RESECCION DE ESTRUCTURAS VECINAS U OSEAS,70.0,quirurgico
16505,243106,"ESCISIÓN DE LESIÓN MALIGNA DE ENCÍA CON VACIAMIENTO GANGLIONAR, PISO DE BOCA Y/O LENGUA CON CIERRE PRIMARIO",120.0,quirurgico
16505,243107,"ESCISIÓN DE LESIÓN MALIGNA DE ENCÍA CON VACIAMIENTO GANGLIONAR, PISO DE BOCA Y/O LENGUA Y RECONSTRUCCION CON COLGAJO PEDICULADO",180.0,quirurgico
16505,243108,"ESCISIÓN DE LESIÓN MALIGNA DE ENCÍA CON VACIAMIENTO GANGLIONAR, RESECCION OSEA Y RECONSTRUCCION CON PLACA Y COLGAJO PEDICULADO",180.0,quirurgico
16505,243109,"ESCISIÓN DE LESIÓN MALIGNA DE ENCÍA CON VACIAMIENTO GANGLIONAR, RESECCION OSEA Y RECONSTRUCCION CON PLACA Y COLGAJO LIBRE",280.0,quirurgico
16506,762201,RESECCION DE TUMOR MALIGNO MAXILAR O MANDIBULAR,80.0,quirurgico
16507,762202,RESECCION RADICAL DE TUMOR MALIGNO MAXILAR O MANDIBULAR,160.0,quirurgico
16508,244101,ENUCLEACIÓN DE QUISTE ODONTOGÉNICO HASTA DE TRES CENTÍMETROS DE DIÁMETRO,30.0,quirurgico
16509,244102,ENUCLEACIÓN DE QUISTE ODONTOGÉNICO DE MÁS DE TRES CENTÍMETROS DE DIÁMETRO,40.0,quirurgico
16510,244103,RESECCIÓN DE TUMOR BENIGNO O MALIGNO ODONTOGÉNICO,70.0,quirurgico
16510,244105,RESECCIÓN DE TUMOR BENIGNO O MALIGNO ODONTOGÉNICO Y RECONSTRUCCION CON COLGAJO ÓSEO PEDICULADO,140.0,quirurgico
16510,244106,RESECCIÓN DE TUMOR BENIGNO O MALIGNO ODONTOGÉNICO Y RECONSTRUCCION CON COLGAJO ÓSEO LIBRE,140.0,quirurgico
16510,244107,RESECCIÓN DE TUMOR BENIGNO O MALIGNO ODONTOGÉNICO Y RECONSTRUCCION CON PLACA,120.0,quirurgico
16514,243301,"ENUCLEACIÓN DE QUISTE EPIDERMOIDE, VÍA INTRAORAL",60.0,quirurgico
16515,243302,"ENUCLEACIÓN DE QUISTE EPIDERMOIDE, VÍA EXTRAORAL",70.0,quirurgico
16519,762101,"ENUCLEACION, RESECCION Y CURETAJE DE LESIONES BENIGNAS EN MAXILAR SUPERIOR O INFERIOR, DE MENOS DE TRES CMS VIA TRANSMUCOSA (90)",50.0,quirurgico
16519,762102,"ENUCLEACION, RESECCION Y CURETAJE DE LESIONES BENIGNAS EN MAXILAR SUPERIOR O INFERIOR, DE MENOS DE TRES CMS, VIA TRANSCUTANEA (90)",50.0,quirurgico
16520,762103,"ENUCLEACION, RESECCION Y CURETAJE DE LESIONES BENIGNAS EN MAXILAR SUPERIOR O INFERIOR, DE MAS DE TRES CMS VIA TRANSMUCOSA (90)",70.0,quirurgico
16520,762104,"ENUCLEACION, RESECCION Y CURETAJE DE LESIONES BENIGNAS EN MAXILAR SUPERIOR O INFERIOR, DE MAS DE TRES CMS, VIA TRANSCUTANEA (90)",70.0,quirurgico
16521,244104,RESECCIÓN DE TUMOR BENIGNO O MALIGNO ODONTOGÉNICO Y RECONSTRUCCIÓN INMEDIATA CON INJERTO ÓSEO LIBRE,90.0,quirurgico
16523,766903,OSTEOPLASTIA SIMULTANEA DE VARIOS HUESOS FACIALES,110.0,quirurgico
16550,237902,EXPLORACION Y MOVILIZACION DE NERVIO DENTARIO INFERIOR (195),160.0,quirurgico
16551,237902,EXPLORACION Y MOVILIZACION DE NERVIO DENTARIO INFERIOR (195),160.0,quirurgico
16553,040705,NEURECTOMIA DE NERVIO PERIFERICO EN CABEZA O CUELLO NCOC (63),70.0,quirurgico
17100,011201,"BIOPSIA DE MENINGE, POR CRANEOTOMIA",95.0,quirurgico
17102,033200,BIOPSIA DE MEDULA ESPINAL O MENINGES ESPINALES SOD,75.0,quirurgico
17104,041101,"BIOPSIA NERVIO PERIFERICO ( SUPERFICIAL O PROFUNDO), VIA PERCUTANEA",30.0,quirurgico
17104,041200,BIOPSIA ABIERTA DE NERVIO O GANGLIO PERIFERICO SOD,30.0,quirurgico
17105,051100,BIOPSIA DE NERVIO O GANGLIO SIMPATICO SOD,55.0,quirurgico
17200,091200,BIOPSIA DE SACO Y/O CONDUCTO LAGRIMAL SOD,25.0,quirurgico
17201,102100,BIOPSIA DE CONJUNTIVA SOD,25.0,quirurgico
17202,112200,BIOPSIA DE CÓRNEA SOD,35.0,quirurgico
17203,122400,BIOPSIA DE CUERPO CILIAR SOD,45.0,quirurgico
17204,122300,BIOPSIA DE ESCLERÓTICA SOD,35.0,quirurgico
17205,091100,BIOPSIA DE GLÁNDULA LAGRIMAL SOD,20.0,quirurgico
17206,122200,BIOPSIA DE IRIS SOD,45.0,quirurgico
17207,162200,ASPIRACIÓN DIAGNÓSTICA DE ÓRBITA SOD,45.0,quirurgico
17207,162300,BIOPSIA DE PARED DE ORBITA,45.0,quirurgico
17208,081100,BIOPSIA DE PÁRPADO SOD,25.0,quirurgico
17220,181101,BIOPSIA DE AURICULA (PABELLON AURICULAR),20.0,quirurgico
17220,181102,BIOPSIA DE CONDUCTO AUDITIVO EXTERNO,20.0,quirurgico
17221,212100,BIOPSIA ABIERTA DE NARIZ SOD,20.0,quirurgico
17221,221100,BIOPSIA CERRADA [ENDOSCOPICA] [PUNCION CON AGUJA] DE PARED SENO PARANASAL SOD (228),55.0,quirurgico
17222,221100,BIOPSIA CERRADA [ENDOSCOPICA] [PUNCION CON AGUJA] DE PARED SENO PARANASAL SOD (228),55.0,quirurgico
17300,289100,BIOPSIA DE AMIGADALAS Y/O VEGETACIONES ADENOIDES SOD,20.0,quirurgico
17300,289101,BIOPSIA POR ASPIRACION CON AGUJA FINA DE AMIGDALAS Y ADENOIDES,20.0,quirurgico
17301,272400,BIOPSIA DE PARED DE CAVIDAD BUCAL SOD,20.0,quirurgico
17301,272401,BIOPSIA POR ASPIRACION CON AGUJA FINA EN CAVIDAD ORAL [BACAF],20.0,quirurgico
17302,241101,BIOPSIA INCISIONAL DE ENCÍA,20.0,quirurgico
17303,291200,BIOPSIA FARINGEA SOD,45.0,quirurgico
17303,291201,BIOPSIA DE MASA SUPRAGLÓTICA,45.0,quirurgico
17304,261100,BIOPSIA CERRADA [PUNCION] [ASPIRACION CON AGUJA FINA] DE GLÁNDULA O CONDUCTO SALIVAL SOD,25.0,quirurgico
17304,261200,BIOPSIA ABIERTA DE GLÁNDULA O CONDUCTO SALIVAL SOD,25.0,quirurgico
17305,272301,BIOPSIA INCISIONAL DE LABIO,20.0,quirurgico
16364,272302,BIOPSIA ESCISIONAL DE LABIO,30.0,quirurgico
17306,314502,BIOPSIA ABIERTA DE LARINGE,60.0,quirurgico
17307,250100,BIOPSIA CERRADA [PUNCION] [ASPIRACION CON AGUJA FINA] DE LENGUA SOD,20.0,quirurgico
17307,250201,BIOPSIA EN CUÑA O POR TRUCUT DE LENGUA,20.0,quirurgico
17307,250202,BIOPSIA INCISIONAL DE LENGUA,20.0,quirurgico
16210,250203,BIOPSIA ESCISIONAL DE LENGUA,20.0,quirurgico
17308,272101,BIOPSIA DE UVULA,20.0,quirurgico
17308,272102,BIOPSIA INCISIONAL DE PALADAR (36),20.0,quirurgico
17308,272103,BIOPSIA ESCISIONAL DE PALADAR (36),20.0,quirurgico
17310,061300,BIOPSIA DE PARATIROIDES SOD,75.0,quirurgico
17311,061200,BIOPSIA ABIERTA DE GLANDULA TIROIDES SOD,60.0,quirurgico
17312,061100,BIOPSIA POR ASPIRACION [PERCUTANEA] DE TIROIDES (TRU CUT) SOD,25.0,quirurgico
17401,422500,BIOPSIA ABIERTA DE ESOFAGO SOD,45.0,quirurgico
17402,071600,BIOPSIA DE TIMO SOD,75.0,quirurgico
17402,342501,BIOPSIA PERCUTANEA DE ORGANO O TEJIDO DE MEDIASTINO CON AGUJA FINA O CORTANTE (37),40.0,quirurgico
17402,342600,BIOPSIA ABIERTA DE ORGANO O TEJIDO DE MEDIASTINO SOD (37),75.0,quirurgico
17403,372600,BIOPSIA DE PERICARDIO SOD,75.0,quirurgico
17404,342401,BIOPSIA DE PLEURA CON AGUJA (143),25.0,quirurgico
17405,342300,BIOPSIA DE PARED TORACICA SOD,35.0,quirurgico
17405,342402,BIOPSIA DE PLEURA POR TORACOTOMIA,55.0,quirurgico
17406,332601,BIOPSIA PERCUTANEA DE PULMON CON AGUJA FINA O CORTANTE,35.0,quirurgico
17408,332500,BIOPSIA ABIERTA DE BRONQUIO SOD,55.0,quirurgico
17408,332801,BIOPSIA DE PÙLMON POR TORACOTOMIA,55.0,quirurgico
17411,372700,BIOPSIA DE CORAZON SOD,90.0,quirurgico
17500,342700,BIOPSIA DE DIAFRAGMA SOD,75.0,quirurgico
17501,542301,BIOPSIA ABIERTA DE PERITONEO (MESENTERIO Y OMENTO),55.0,quirurgico
17503,452600,BIOPSIA ABIERTA DE INTESTINO GRUESO SOD (153),65.0,quirurgico
17505,441500,BIOPSIA ABIERTA DEL ESTOMAGO SOD,60.0,quirurgico
17506,451500,BIOPSIA ABIERTA DE INTESTINO DELGADO SOD,60.0,quirurgico
17507,482500,BIOPSIA ABIERTA DE RECTO O SIGMOIDE SOD,45.0,quirurgico
17507,482600,BIOPSIA DE TEJIDO PERIRRECTAL SOD,45.0,quirurgico
17510,413202,BIOPSIA ABIERTA DE BAZO,60.0,quirurgico
17510,501200,BIOPSIA ABIERTA DE HIGADO SOD,60.0,quirurgico
17510,511300,BIOPSIA ABIERTA DE VESICULA BILIAR O VIAS BILIARES SOD,60.0,quirurgico
17511,413201,BIOPSIA CERRADA [POR ASPIRACION] (PERCUTANEA) DE BAZO,25.0,quirurgico
17511,501100,BIOPSIA CERRADA PERCUTANEA [AGUJA] DE HIGADO SOD,25.0,quirurgico
17512,521200,BIOPSIA ABIERTA DE PANCREAS SOD,60.0,quirurgico
17600,552401,BIOPSIA RIÑÓN POR VIA ABIERTA O LUMBOTOMÍA,60.0,quirurgico
17601,552310,BIOPSIA CON AGUJA [PERCUTANEA] O TROCAR DE RIÑÓN,60.0,quirurgico
17602,071200,BIOPSIA ABIERTA DE GLÁNDULA SUPRARRENAL SOD,60.0,quirurgico
17603,552500,BIOPSIA TEJIDOS PERIRENALES SOD,60.0,quirurgico
17610,582301,BIOPSIA DE URETRA VIA ABIERTA,45.0,quirurgico
17611,573400,BIOPSIA VESICAL A CIELO ABIERTO SOD,60.0,quirurgico
17611,573500,BIOPSIA DE TEJIDO PERIVESICAL SOD,55.0,quirurgico
17612,563400,BIOPSIA ABIERTA DE URETER SOD,60.0,quirurgico
17620,630100,BIOPSIA DE EPIDÍDIMO SOD,45.0,quirurgico
17621,611101,BIOPSIA DE ESCROTO,20.0,quirurgico
17622,641100,BIOPSIA DE PENE SOD,25.0,quirurgico
17623,601101,BIOPSIA CERRADA [PERCUTÁNEA] [CON AGUJA] DE PRÓSTATA POR ABORDAJE TRANSRECTAL,35.0,quirurgico
17623,601102,BIOPSIA CERRADA [PERCUTÁNEA] [CON AGUJA] DE PRÓSTATA POR ABORDAJE PERINEAL,35.0,quirurgico
17623,601500,BIOPSIA DE TEJIDO PERIPROSTÁTICO SOD,35.0,quirurgico
17623,607100,ASPIRACIÓN PERCUTÁNEA CON AGUJA DE VESICULAS SEMINALES SOD,35.0,quirurgico
17625,611102,BIOPSIA DE TÚNICA VAGINALIS,55.0,quirurgico
17625,621100,BIOPSIA CERRADA [PERCUTÁNEA] [POR AGUJA] DE TESTICULO SOD,25.0,quirurgico
17625,621200,BIOPSIA ABIERTA DE TESTICULO SOD,55.0,quirurgico
17625,630200,BIOPSIA DE CORDÓN ESPERMÁTICO SOD,55.0,quirurgico
17626,630300,BIOPSIA DE CONDUCTO DEFERENTE SOD,45.0,quirurgico
17630,711120,BIOPSIA DE CLITORIS,20.0,quirurgico
17631,711110,BIOPSIA DE LABIO MAYOR VULVA,20.0,quirurgico
17632,711300,BIOPSIA DE PERINÉ SOD,20.0,quirurgico
17633,702300,BIOPSIA DE FONDO DE SACO SOD,20.0,quirurgico
17633,702400,BIOPSIA DE VAGINA SOD,20.0,quirurgico
17634,711130,BIOPSIA- ESCISIÓN GLÁNDULA DE BARTHOLIN,20.0,quirurgico
17640,671201,BIOPSIA EN SACABOCADO DE CUELLO UTERINO (EXOCERVIX),25.0,quirurgico
17641,681601,BIOPSIA DE ENDOMETRIO POR PINZA SACABOCADO O DE LEGRADO,25.0,quirurgico
17641,681603,BIOPSIA DE ENDOMETRIO POR ASPIRACION,25.0,quirurgico
17642,681310,BIOPSIA DE MIOMETRIO POR LAPAROTOMÍA,60.0,quirurgico
17643,651201,BIOPSIA EN OVARIO POR LAPAROTOMÍA,60.0,quirurgico
17644,661110,BIOPSIA DE TROMPAS DE FALOPIO POR LAPAROTOMÍA,60.0,quirurgico
17644,681400,BIOPSIA ABIERTA DE LIGAMENTOS DE ÚTERO SOD,60.0,quirurgico
17645,671202,BIOPSIA DE CUELLO UTERINO CIRCUNFERENCIAL,25.0,quirurgico
17700,382101,BIOPSIA DE VASO SANGUINEO SUPERFICIAL,25.0,quirurgico
17701,382102,BIOPSIA DE VASO SANGUINEO PROFUNDO,55.0,quirurgico
17702,401101,BIOPSIA DE GANGLIO LINFATICO SUPERFICIAL,25.0,quirurgico
17703,401102,BIOPSIA DE GANGLIO LINFATICO PROFUNDO,55.0,quirurgico
17703,402100,ESCISIÓN DE GANGLIO LINFATICO CERVICAL PROFUNDO SOD,55.0,quirurgico
17703,402200,ESCISIÓN DE GANGLIO LINFATICO MAMARIO INTERNO SOD,55.0,quirurgico
17802,011101,BIOPSIA OSEA EN CRANEO POR CRANEOTOMIA,25.0,quirurgico
17802,761101,BIOPSIA DE HUESOS MAXILARES,25.0,quirurgico
17802,761102,BIOPSIA DE PALADAR OSEO,25.0,quirurgico
17802,774001,"BIOPSIA DE HUESO EN SITIO NO ESPECIFICADO, POR VIA ABIERTA",25.0,quirurgico
17802,774002,"BIOPSIA DE HUESO EN SITIO NO ESPECIFICADO, POR VIA PERCUTANEA",25.0,quirurgico
17803,774910,"BIOPSIA DE VERTEBRA, POR VIA ABIERTA",50.0,quirurgico
17803,774911,"BIOPSIA DE VERTEBRA, POR VIA PERCUTÁNEA",35.0,quirurgico
17804,413101,BIOPSIA POR ASPIRACION DE MEDULA OSEA,30.0,quirurgico
17810,832100,"BIOPSIA DE TEJIDO BLANDO: MUSCULOS, TENDON, FASCIA Y BURSA (INCLUYENDO MANO) SOD",50.0,quirurgico
17811,803101,BIOPSIA ARTICULAR DE HOMBRO VIA ABIERTA,40.0,quirurgico
17811,803201,BIOPSIA ARTICULAR DE CODO VIA ABIERTA,40.0,quirurgico
17811,803301,BIOPSIA ARTICULAR DE MUÑECA VIA ABIERTA,40.0,quirurgico
17811,803401,BIOPSIA ARTICULAR EN MANO Y DEDO VIA ABIERTA,40.0,quirurgico
17811,803501,BIOPSIA ARTICULAR DE PELVIS VIA ABIERTA,40.0,quirurgico
17811,803601,BIOPSIA ARTICULAR DE RODILLA VIA ABIERTA,40.0,quirurgico
17811,803701,BIOPSIA ARTICULAR DE TOBILLO VIA ABIERTA,40.0,quirurgico
17811,803801,BIOPSIA ARTICULAR EN PIE Y ARTEJOS VIA ABIERTA,40.0,quirurgico
17815,150100,BIOPSIA DE MÚSCULO O TENDÓN EXTRAOCULAR SOD,30.0,quirurgico
17900,492200,BIOPSIA DE TEJIDO PERIANAL SOD,20.0,quirurgico
17900,542200,BIOPSIA ABIERTA DE PARED ABDOMINAL U OMBLIGO SOD,30.0,quirurgico
17900,860101,BIOPSIA DE PIEL CON SACABOCADO Y SUTURA SIMPLE,20.0,quirurgico
17900,860102,"BIOPSIA INCISIONAL O ESCISIONAL DE PIEL, TEJIDO CELULAR SUBCUTANEO O MUCOSA (CON SUTURA)",20.0,quirurgico
17900,860103,BIOPSIA ESCISIONAL DE UÑA (LECHO Y/O MATRIZ),20.0,quirurgico
17910,851102,BIOPSIA DE MAMA CON AGUJA TRU -CUT,30.0,quirurgico
17910,851200,BIOPSIA ABIERTA DE MAMA SOD,30.0,quirurgico
17920,492300,BIOPSIA DE ANO SOD,25.0,quirurgico
18100,221401,NASOSINUSCOPIA,60.0,quirurgico
18100,221402,ANTROSCOPIA,60.0,quirurgico
18101,314300,BIOPSIA CERRADA DE LARINGE [ENDOSCOPICA] SOD,70.0,quirurgico
18101,314300,BIOPSIA CERRADA DE LARINGE [ENDOSCOPICA] SOD,70.0,quirurgico
18103,314203,MICROENDOSCOPIA LARINGEA DIAGNOSTICA,60.0,quirurgico
18104,291100,FARINGOSCOPIA DIAGNOSTICA SOD,60.0,quirurgico
18104,314201,NASOFIBROLARINGOSCOPIA,60.0,quirurgico
18105,332301,BRONCOSCOPIA RIGIDA CON LAVADO BRONQUIAL,70.0,quirurgico
18106,314400,BIOPSIA CERRADA DE TRAQUEA [ENDOSCOPICA] SOD,80.0,quirurgico
18106,332100,BRONCOSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,80.0,quirurgico
18106,332201,BRONCOSCOPIA FIBROOPTICA CON LAVADO BRONQUIAL,80.0,quirurgico
18106,332400,BIOPSIA CERRADA [ENDOSCOPICA] BRONQUIAL SOD,80.0,quirurgico
18106,332701,BRONCOSCOPIA FIBRO-OPTICA CON CEPILLADO BRONQUIAL,80.0,quirurgico
18109,320201,RESECCIÓN ENDOSCOPICA DE LESION EN BRONQUIO CON PINZA DE BIOPSIA,80.0,quirurgico
18109,332001,BRONCOSCOPIA FIBRO-OPTICA CON PUNCIÓN [ASPIRACION] TRANSTRAQUEAL O TRANSBRONQUIAL CON AGUJA,80.0,quirurgico
03468,021205,"CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, POR VIA ENDOSCOPICA TRANSNASAL",155.0,quirurgico
03468,168404,DESCOMPRESIÓN DE ÓRBITA VIA INFERIOR Y MEDIAL (TECNICA DE WALSH-OUGURA) VIA TRANSNASAL ENDOSCOPICA (326),270.0,quirurgico
03468,213102,RESECCIÓN ENDOSCOPICA DE TUMOR BENIGNO DE FOSA NASAL POR VIA TRANSNASAL (326),155.0,quirurgico
03468,213103,"RESECCIÓN ENDOSCOPICA DE TUMOR MALIGNO DE FOSA NASAL, VIA TRANSNASAL (326)",155.0,quirurgico
03468,215102,"RESECCIÓN ENDOSCOPICA DE TUMOR MALIGNO DE CAVUM, VIA TRANSNASAL (326)",155.0,quirurgico
03468,218902,"CORRECCIÓN DE ATRESIA DE COANAS, VIA TRANSNASAL ENDOSCOPICA (326)",155.0,quirurgico
03468,222102,ANTROSTOMIA MAXILAR INTRANASAL VIA MEATO MEDIO ENDOSCOPICA (326),155.0,quirurgico
03468,223903,ANTROTOMIA MAXILAR EXPLORATORIA VIA ENDOSCOPICA (326),155.0,quirurgico
03468,224102,"SINUSOTOMÍA FRONTAL (EXPLORATORIA O TERAPEUTICA), VIA TRANSNASAL ENDOSCOPICA [OPERACIÓN DE LOTHROP] (326)",155.0,quirurgico
03468,226001,"RESECCIÓN DE TUMOR MALIGNO DE SENO PARANASAL, POR VIA ENDOSCOPICA TRANSNASAL (326)",155.0,quirurgico
